person_id,domain_name,url_host,url_dir,url_page,url_refer_host,calendar_day,URL
129549727,fun.tv,fs.fun.tv,vplay,m-105880.v-327236,fun.tv,21/11/2016,fs.fun.tv/vplay/m-105880.v-327236
129485290,qq.com,v.qq.com,livetopic/pcclient,effect.1.0.html,,21/11/2016,v.qq.com/livetopic/pcclient/effect.1.0.html
129549727,fun.tv,fs.fun.tv,/,/,,21/11/2016,fs.fun.tv////
379644430,pps.tv,mobile.api.pps.tv,/,api.php,,21/11/2016,mobile.api.pps.tv///api.php
129549727,fun.tv,api1.fun.tv,api/get_videoinfoforivt,46670,funshion.com,21/11/2016,api1.fun.tv/api/get_videoinfoforivt/46670
379644430,iqiyi.com,ip.geo.iqiyi.com,/,cityjson,,21/11/2016,ip.geo.iqiyi.com///cityjson
129549727,fun.tv,www.fun.tv,vplay,g-88190,,21/11/2016,www.fun.tv/vplay/g-88190
379644430,iqiyi.com,www.iqiyi.com,/,v_19rr9d1qzk.html,,21/11/2016,www.iqiyi.com///v_19rr9d1qzk.html
362153476,youku.com,www.youku.com,/,/,,21/11/2016,www.youku.com////
379644430,iqiyi.com,www.iqiyi.com,/,/,iqiyi.com,21/11/2016,www.iqiyi.com////
362153476,youku.com,iku.youku.com,onlineconfig,app-guide-texts,,21/11/2016,iku.youku.com/onlineconfig/app-guide-texts
379644430,iqiyi.com,uaa.iqiyi.com,/,who,,21/11/2016,uaa.iqiyi.com///who
362153476,youku.com,iku.youku.com,onlineconfig,config1,,21/11/2016,iku.youku.com/onlineconfig/config1
379644430,360kan.com,www.360kan.com,va,asEmcXNw8pcCFD.html,360kan.com,21/11/2016,www.360kan.com/va/asEmcXNw8pcCFD.html
362153476,youku.com,desktop.youku.com,/,/,,21/11/2016,desktop.youku.com////
379644430,360kan.com,www.360kan.com,/,/,,21/11/2016,www.360kan.com////
362153476,youku.com,iku.youku.com,onlineconfig,activity,,21/11/2016,iku.youku.com/onlineconfig/activity
379644430,360kan.com,www.360kan.com,zongyi,index.html,360kan.com,21/11/2016,www.360kan.com/zongyi/index.html
362153476,youku.com,desktop.youku.com,update,get_network_info.php,,21/11/2016,desktop.youku.com/update/get_network_info.php
379644430,360kan.com,www.360kan.com,supplyad/index,/,360kan.com,21/11/2016,www.360kan.com/supplyad/index//
362153476,youku.com,iku.youku.com,onlineconfig,msg,,21/11/2016,iku.youku.com/onlineconfig/msg
379644430,360kan.com,www.360kan.com,record,/,baomihua.com,21/11/2016,www.360kan.com/record//
373110146,163.com,v.163.com,zixun/VABFA2P04,VBCM1VFT2.html,baidu.com,21/11/2016,v.163.com/zixun/VABFA2P04/VBCM1VFT2.html
379644430,360kan.com,www.360kan.com,va,ac5ncHNw8pI4Ez.html,360kan.com,21/11/2016,www.360kan.com/va/ac5ncHNw8pI4Ez.html
373110146,163.com,v.163.com,/,/,163.com,21/11/2016,v.163.com////
392189679,qq.com,v.qq.com,x,webtips,qq.com,21/11/2016,v.qq.com/x/webtips
373110146,163.com,v.163.com,zixun/V8GAM8GTF,VBCM12JJC.html,baidu.com,21/11/2016,v.163.com/zixun/V8GAM8GTF/VBCM12JJC.html
392189679,qq.com,v.qq.com,txyp,coralComment_yp_1.0.htm,qq.com,21/11/2016,v.qq.com/txyp/coralComment_yp_1.0.htm
392603390,iqiyi.com,uaa.iqiyi.com,/,who,,21/11/2016,uaa.iqiyi.com///who
128564191,youku.com,desktop.youku.com,update,get_network_info.php,,21/11/2016,desktop.youku.com/update/get_network_info.php
363508233,youku.com,www.youku.com,index,y404,youku.com,21/11/2016,www.youku.com/index/y404
128564191,youku.com,desktop.youku.com,/,/,,21/11/2016,desktop.youku.com////
363508233,kankan.com,zone.cm.kankan.com,/,find_area_lua.fcg,,21/11/2016,zone.cm.kankan.com///find_area_lua.fcg
128564191,youku.com,iku.youku.com,onlineconfig,config1,,21/11/2016,iku.youku.com/onlineconfig/config1
128268844,youku.com,iku.youku.com,onlineconfig,config1,,21/11/2016,iku.youku.com/onlineconfig/config1
128564191,youku.com,iku.youku.com,onlineconfig,3rdlist,,21/11/2016,iku.youku.com/onlineconfig/3rdlist
128268844,youku.com,iku.youku.com,onlineconfig,3rdlist,,21/11/2016,iku.youku.com/onlineconfig/3rdlist
128830909,sohu.com,my.tv.sohu.com,us/211800254,67968123.shtml,sogou.com,21/11/2016,my.tv.sohu.com/us/211800254/67968123.shtml
128268844,youku.com,desktop.youku.com,/,/,,21/11/2016,desktop.youku.com////
128830909,sohu.com,my.tv.sohu.com,pl/9237824,85894298.shtml,sohu.com,21/11/2016,my.tv.sohu.com/pl/9237824/85894298.shtml
128268844,ifeng.com,v.ifeng.com,news/society/201611,01d4fcc3-cbf2-4f7d-bdf2-2fb6a90d9c5b.shtml,ifeng.com,21/11/2016,v.ifeng.com/news/society/201611/01d4fcc3-cbf2-4f7d-bdf2-2fb6a90d9c5b.shtml
128830909,sohu.com,my.tv.sohu.com,pl/9237824,85894350.shtml,sohu.com,21/11/2016,my.tv.sohu.com/pl/9237824/85894350.shtml
128268844,ifeng.com,v.ifeng.com,news/society/201611,0123bbe7-e6f3-464f-bb34-9b3985e09a19.shtml,ifeng.com,21/11/2016,v.ifeng.com/news/society/201611/0123bbe7-e6f3-464f-bb34-9b3985e09a19.shtml
128830909,sohu.com,my.tv.sohu.com,us/211800254,67968123.shtml,sohu.com,21/11/2016,my.tv.sohu.com/us/211800254/67968123.shtml
128268844,ifeng.com,v.ifeng.com,news/society/201611,0149f91f-de1a-4d94-b1de-4fc1b2a30828.shtml,ifeng.com,21/11/2016,v.ifeng.com/news/society/201611/0149f91f-de1a-4d94-b1de-4fc1b2a30828.shtml
128830909,ku6.com,show.ku6.com,show123,index.php,ku6.com,21/11/2016,show.ku6.com/show123/index.php
128268844,ifeng.com,v.ifeng.com,news/society/201611,0182bdba-db80-4493-820f-75443ccb58c8.shtml,ifeng.com,21/11/2016,v.ifeng.com/news/society/201611/0182bdba-db80-4493-820f-75443ccb58c8.shtml
390581241,iqiyi.com,open.iqiyi.com,developer/player_js,coopPlayerIndex.html,zol.com.cn,21/11/2016,open.iqiyi.com/developer/player_js/coopPlayerIndex.html
128268844,ifeng.com,v.ifeng.com,news/society/201611,01df3ef4-9911-4ff4-952d-de535c414642.shtml,ifeng.com,21/11/2016,v.ifeng.com/news/society/201611/01df3ef4-9911-4ff4-952d-de535c414642.shtml
390581241,apple.com,itunes.apple.com,cn/app/kuai-le-la-ma-bao-bao-shu,id628470263,babytree.com,21/11/2016,itunes.apple.com/cn/app/kuai-le-la-ma-bao-bao-shu/id628470263
128268844,fun.tv,www.fun.tv,vplay,g-113434.v-476109,fun.tv,21/11/2016,www.fun.tv/vplay/g-113434.v-476109
128793615,youku.com,iku.youku.com,onlineconfig,config1,,21/11/2016,iku.youku.com/onlineconfig/config1
128268844,fun.tv,www.fun.tv,vplay,g-305647.v-849103,fun.tv,21/11/2016,www.fun.tv/vplay/g-305647.v-849103
128793615,pps.tv,mobile.api.pps.tv,/,api.php,,21/11/2016,mobile.api.pps.tv///api.php
383007598,youku.com,iku.youku.com,onlineconfig,config1,,21/11/2016,iku.youku.com/onlineconfig/config1
363615610,fun.tv,www.fun.tv,vplay,g-97673.v-158558,fun.tv,21/11/2016,www.fun.tv/vplay/g-97673.v-158558
383007598,youku.com,desktop.youku.com,/,/,,21/11/2016,desktop.youku.com////
129301652,youku.com,iku.youku.com,onlineconfig,config1,,21/11/2016,iku.youku.com/onlineconfig/config1
383007598,youku.com,iku.youku.com,onlineconfig,3rdlist,,21/11/2016,iku.youku.com/onlineconfig/3rdlist
397578883,youku.com,iku.youku.com,onlineconfig,config1,,21/11/2016,iku.youku.com/onlineconfig/config1
376138114,kankan.com,zone.cm.kankan.com,/,find_area_lua.fcg,,21/11/2016,zone.cm.kankan.com///find_area_lua.fcg
397578883,qq.com,v.qq.com,u/videos,/,qq.com,21/11/2016,v.qq.com/u/videos//
127987130,kankan.com,zone.cm.kankan.com,/,find_area_lua.fcg,,21/11/2016,zone.cm.kankan.com///find_area_lua.fcg
397578883,qq.com,v.qq.com,toolpages,redirect.html,qq.com,21/11/2016,v.qq.com/toolpages/redirect.html
388503017,kankan.com,zone.cm.kankan.com,/,find_area_lua.fcg,,21/11/2016,zone.cm.kankan.com///find_area_lua.fcg
397578883,qq.com,v.qq.com,x,webtips,qq.com,21/11/2016,v.qq.com/x/webtips
390627883,kankan.com,zone.cm.kankan.com,/,find_area_lua.fcg,,21/11/2016,zone.cm.kankan.com///find_area_lua.fcg
397578883,qq.com,v.qq.com,u,upload.html,qq.com,21/11/2016,v.qq.com/u/upload.html
128228948,lesports.com,www.lesports.com,video/topic/s,20582_26795006.html,wisers.com,21/11/2016,www.lesports.com/video/topic/s/20582_26795006.html
397578883,qq.com,v.qq.com,/,/,baidu.com,21/11/2016,v.qq.com////
375635771,youku.com,iku.youku.com,onlineconfig,3rdlist,,21/11/2016,iku.youku.com/onlineconfig/3rdlist
397578883,le.com,www.le.com,ptv/vplay,2240371.html,,21/11/2016,www.le.com/ptv/vplay/2240371.html
375635771,youku.com,mapp.youku.com,ikumini,tips5,,21/11/2016,mapp.youku.com/ikumini/tips5
374508272,fun.tv,www.fun.tv,vplay,g-91751.v-91400,fun.tv,21/11/2016,www.fun.tv/vplay/g-91751.v-91400
375635771,youku.com,desktop.youku.com,/,/,,21/11/2016,desktop.youku.com////
347652482,pptv.com,www.pptv.com,/,/,101.201.120.148,21/11/2016,www.pptv.com////
375635771,youku.com,iku.youku.com,onlineconfig,config1,,21/11/2016,iku.youku.com/onlineconfig/config1
347652482,fun.tv,www.fun.tv,vplay,g-105880.v-342348,fun.tv,21/11/2016,www.fun.tv/vplay/g-105880.v-342348
371041344,pptv.com,www.pptv.com,/,/,pptv.com,21/11/2016,www.pptv.com////
365154797,qq.com,v.qq.com,cover/9,9hpy9fod54zrjeu.html,qq.com,21/11/2016,v.qq.com/cover/9/9hpy9fod54zrjeu.html
371041344,mgtv.com,vc.mgtv.com,v2,dynamicinfo,mgtv.com,21/11/2016,vc.mgtv.com/v2/dynamicinfo
365154797,qq.com,v.qq.com,page/z/0/p,z0020cp8azp.html,liangle.com,21/11/2016,v.qq.com/page/z/0/p/z0020cp8azp.html
371041344,mgtv.com,rc.mgtv.com,pc,user,mgtv.com,21/11/2016,rc.mgtv.com/pc/user
315686150,youku.com,desktop.youku.com,/,/,,21/11/2016,desktop.youku.com////
371041344,mgtv.com,pc.bz.mgtv.com,odin/c1/channel,list,mgtv.com,21/11/2016,pc.bz.mgtv.com/odin/c1/channel/list
315686150,youku.com,iku.youku.com,onlineconfig,config1,,21/11/2016,iku.youku.com/onlineconfig/config1
371041344,mgtv.com,pcweb.api.mgtv.com,episode,list,mgtv.com,21/11/2016,pcweb.api.mgtv.com/episode/list
382153852,youtube.com,www.youtube.com,/,watch,,21/11/2016,www.youtube.com///watch
371041344,mgtv.com,pcweb.api.mgtv.com,star,list,mgtv.com,21/11/2016,pcweb.api.mgtv.com/star/list
382153852,youtube.com,www.youtube.com,/,watch,youtube.com,21/11/2016,www.youtube.com///watch
371041344,mgtv.com,pcweb.api.mgtv.com,player,vinfo,hunantv.com,21/11/2016,pcweb.api.mgtv.com/player/vinfo
382153852,youtube.com,www.youtube.com,user/appleactionews,videos,youtube.com,21/11/2016,www.youtube.com/user/appleactionews/videos
371041344,mgtv.com,rc.mgtv.com,pc,like,mgtv.com,21/11/2016,rc.mgtv.com/pc/like
382153852,youtube.com,www.youtube.com,channel,UCeqUUXaM75wrK5Aalo6UorQ,youtube.com,21/11/2016,www.youtube.com/channel/UCeqUUXaM75wrK5Aalo6UorQ
371041344,mgtv.com,pcweb.api.mgtv.com,player,video,hunantv.com,21/11/2016,pcweb.api.mgtv.com/player/video
382153852,fun.tv,www.fun.tv,vplay,g-38827.v-45905,fun.tv,21/11/2016,www.fun.tv/vplay/g-38827.v-45905
371041344,mgtv.com,www.mgtv.com,b/158009,3673170.html,360kan.com,21/11/2016,www.mgtv.com/b/158009/3673170.html
382153852,fun.tv,www.fun.tv,vplay,g-300019.v-800070,fun.tv,21/11/2016,www.fun.tv/vplay/g-300019.v-800070
371041344,mgtv.com,vc.mgtv.com,v2,watch,mgtv.com,21/11/2016,vc.mgtv.com/v2/watch
382153852,fun.tv,www.fun.tv,vplay,g-111300.v-383804,fun.tv,21/11/2016,www.fun.tv/vplay/g-111300.v-383804
371041344,iqiyi.com,uaa.iqiyi.com,/,who,,21/11/2016,uaa.iqiyi.com///who
382153852,fun.tv,www.fun.tv,vplay,g-103802.v-236542,fun.tv,21/11/2016,www.fun.tv/vplay/g-103802.v-236542
371041344,360kan.com,www.360kan.com,/,/,,21/11/2016,www.360kan.com////
382153852,fun.tv,www.fun.tv,vplay,g-203848.v-682882,fun.tv,21/11/2016,www.fun.tv/vplay/g-203848.v-682882
128283174,youku.com,i.youku.com,i/UMjc0MzQxMzQ4NA==,playlists,youku.com,21/11/2016,i.youku.com/i/UMjc0MzQxMzQ4NA==/playlists
398135629,iqiyi.com,ip.geo.iqiyi.com,/,cityjson,,21/11/2016,ip.geo.iqiyi.com///cityjson
128283174,youku.com,i.youku.com,i,UMjc0MzQxMzQ4NA==,youku.com,21/11/2016,i.youku.com/i/UMjc0MzQxMzQ4NA==
398135629,iqiyi.com,uaa.iqiyi.com,/,who,,21/11/2016,uaa.iqiyi.com///who
128283174,youku.com,www.youku.com,/,/,,21/11/2016,www.youku.com////
398135629,funshion.com,fld.funshion.com,interface,airport,,21/11/2016,fld.funshion.com/interface/airport
128283174,youku.com,www.youku.com,index,y404,youku.com,21/11/2016,www.youku.com/index/y404
398135629,funshion.com,vs.funshion.com,pvs,cflow,,21/11/2016,vs.funshion.com/pvs/cflow
128283174,iqiyi.com,www.iqiyi.com,/,v_19rro6v558.html,iqiyi.com,21/11/2016,www.iqiyi.com///v_19rro6v558.html
398135629,funshion.com,vs.funshion.com,vvs/getMediaUrl,v2,,21/11/2016,vs.funshion.com/vvs/getMediaUrl/v2
128283174,iqiyi.com,www.iqiyi.com,/,a_19rrhb244t.html,baidu.com,21/11/2016,www.iqiyi.com///a_19rrhb244t.html
398135629,funshion.com,vs.funshion.com,mvir,ctrlVolume,,21/11/2016,vs.funshion.com/mvir/ctrlVolume
128283174,iqiyi.com,www.iqiyi.com,/,a_19rrhb8ce1.html,iqiyi.com,21/11/2016,www.iqiyi.com///a_19rrhb8ce1.html
398135629,funshion.com,vs.funshion.com,pvs/getSchedule,v2,,21/11/2016,vs.funshion.com/pvs/getSchedule/v2
382632553,funshion.com,vs.funshion.com,mvirbiz,userAppReport,,21/11/2016,vs.funshion.com/mvirbiz/userAppReport
398135629,funshion.com,vs.funshion.com,vvs/getSchedule,v2,,21/11/2016,vs.funshion.com/vvs/getSchedule/v2
382632553,funshion.com,vs.funshion.com,pvs,cflow,,21/11/2016,vs.funshion.com/pvs/cflow
398135629,funshion.com,vs.funshion.com,mvir,getPolicy,,21/11/2016,vs.funshion.com/mvir/getPolicy
382632553,funshion.com,vs.funshion.com,vvs/getMediaUrl,v2,,21/11/2016,vs.funshion.com/vvs/getMediaUrl/v2
398135629,funshion.com,vs.funshion.com,mvir,getUser,,21/11/2016,vs.funshion.com/mvir/getUser
382632553,funshion.com,vs.funshion.com,mvs,getDeliverUrl,,21/11/2016,vs.funshion.com/mvs/getDeliverUrl
398135629,funshion.com,vs.funshion.com,mvs,getSchedule,,21/11/2016,vs.funshion.com/mvs/getSchedule
382632553,funshion.com,vs.funshion.com,mvs,deliverEmptyCallback,,21/11/2016,vs.funshion.com/mvs/deliverEmptyCallback
398135629,funshion.com,vs.funshion.com,tvs,getSchedule,,21/11/2016,vs.funshion.com/tvs/getSchedule
382632553,funshion.com,vs.funshion.com,mvir,ctrlVolume,,21/11/2016,vs.funshion.com/mvir/ctrlVolume
398135629,funshion.com,vs.funshion.com,mvs,getDeliverUrl,,21/11/2016,vs.funshion.com/mvs/getDeliverUrl
382632553,funshion.com,fld.funshion.com,interface,airport,,21/11/2016,fld.funshion.com/interface/airport
398135629,fun.tv,api1.fun.tv,api/get_videoinfoforivt,89483,funshion.com,21/11/2016,api1.fun.tv/api/get_videoinfoforivt/89483
382632553,funshion.com,vs.funshion.com,mvirbiz,getSchedule,,21/11/2016,vs.funshion.com/mvirbiz/getSchedule
398135629,fun.tv,q1.fun.tv,/,flash_wjs.php,funshion.com,21/11/2016,q1.fun.tv///flash_wjs.php
382632553,funshion.com,vs.funshion.com,tvs,getSchedule,,21/11/2016,vs.funshion.com/tvs/getSchedule
398135629,fun.tv,www.fun.tv,vplay,g-44946,,21/11/2016,www.fun.tv/vplay/g-44946
382632553,funshion.com,vs.funshion.com,mvs,getSchedule,,21/11/2016,vs.funshion.com/mvs/getSchedule
398135629,fun.tv,fs.fun.tv,vplay,m-305957.v-851873,fun.tv,21/11/2016,fs.fun.tv/vplay/m-305957.v-851873
382632553,funshion.com,vs.funshion.com,pvs/getSchedule,v2,,21/11/2016,vs.funshion.com/pvs/getSchedule/v2
398135629,fun.tv,api1.fun.tv,api/get_videoinfoforivt,850671,funshion.com,21/11/2016,api1.fun.tv/api/get_videoinfoforivt/850671
382632553,funshion.com,vs.funshion.com,vvs/getSchedule,v2,,21/11/2016,vs.funshion.com/vvs/getSchedule/v2
398135629,fun.tv,fs.fun.tv,vplay,m-210092.v-708908,fun.tv,21/11/2016,fs.fun.tv/vplay/m-210092.v-708908
382632553,funshion.com,vs.funshion.com,mvir,getUser,,21/11/2016,vs.funshion.com/mvir/getUser
398135629,fun.tv,www.fun.tv,vplay,g-305809,,21/11/2016,www.fun.tv/vplay/g-305809
382632553,funshion.com,vs.funshion.com,mvir,getPolicy,,21/11/2016,vs.funshion.com/mvir/getPolicy
398135629,fun.tv,fs.fun.tv,vplay,m-305513.v-847963,fun.tv,21/11/2016,fs.fun.tv/vplay/m-305513.v-847963
382632553,fun.tv,fs.fun.tv,vplay,m-13799.v-257015,fun.tv,21/11/2016,fs.fun.tv/vplay/m-13799.v-257015
398135629,fun.tv,fs.fun.tv,vplay,m-87532.v-178406,fun.tv,21/11/2016,fs.fun.tv/vplay/m-87532.v-178406
382632553,fun.tv,www.fun.tv,vplay,g-110917,,21/11/2016,www.fun.tv/vplay/g-110917
398135629,fun.tv,fs.fun.tv,vplay,m-87266.v-23046,fun.tv,21/11/2016,fs.fun.tv/vplay/m-87266.v-23046
382632553,fun.tv,fs.fun.tv,vplay,m-101755.v-224108,fun.tv,21/11/2016,fs.fun.tv/vplay/m-101755.v-224108
398135629,fun.tv,fs.fun.tv,/,/,,21/11/2016,fs.fun.tv////
382632553,fun.tv,api1.fun.tv,api/get_videoinfoforivt,371371,funshion.com,21/11/2016,api1.fun.tv/api/get_videoinfoforivt/371371
383129982,163.com,so.v.163.com,video,getvideoinfo.htm,163.com,21/11/2016,so.v.163.com/video/getvideoinfo.htm
382632553,fun.tv,q1.fun.tv,/,flash_wjs.php,funshion.com,21/11/2016,q1.fun.tv///flash_wjs.php
391065700,fun.tv,www.fun.tv,vplay,g-112550.v-457778,fun.tv,21/11/2016,www.fun.tv/vplay/g-112550.v-457778
382632553,fun.tv,fs.fun.tv,vplay,m-305511.v-847911,fun.tv,21/11/2016,fs.fun.tv/vplay/m-305511.v-847911
354575614,tudou.com,www.tudou.com,albumplay,7pH_Sf9mEK4.html,tudou.com,21/11/2016,www.tudou.com/albumplay/7pH_Sf9mEK4.html
382632553,fun.tv,fs.fun.tv,vplay,m-303417.v-829583,fun.tv,21/11/2016,fs.fun.tv/vplay/m-303417.v-829583
354575614,tudou.com,tv.tudou.com,/,/,tudou.com,21/11/2016,tv.tudou.com////
395612419,youku.com,i.youku.com,i/UMTI4MjI4MzM5Ng==,playlists,youku.com,21/11/2016,i.youku.com/i/UMTI4MjI4MzM5Ng==/playlists
354575614,tudou.com,www.tudou.com,list,ach3a42b55c-2d-2e-2f-2g-2h-2i-2j-2k-2l-2m-2n-2sort2.html,tudou.com,21/11/2016,www.tudou.com/list/ach3a42b55c-2d-2e-2f-2g-2h-2i-2j-2k-2l-2m-2n-2sort2.html
395612419,youku.com,i.youku.com,i/UMTI4MjI4MzM5Ng==,videos,youku.com,21/11/2016,i.youku.com/i/UMTI4MjI4MzM5Ng==/videos
354575614,tudou.com,www.tudou.com,list,ach3a42b-2c-2d-2e-2f-2g-2h-2i-2j-2k-2l-2m-2n-2sort2cla-2hot-2.html,tudou.com,21/11/2016,www.tudou.com/list/ach3a42b-2c-2d-2e-2f-2g-2h-2i-2j-2k-2l-2m-2n-2sort2cla-2hot-2.html
395612419,youku.com,i.youku.com,i,UMTI4MjI4MzM5Ng==,soku.com,21/11/2016,i.youku.com/i/UMTI4MjI4MzM5Ng==
354575614,tudou.com,www.tudou.com,/,/,tudou.com,21/11/2016,www.tudou.com////
395612419,youku.com,game.youku.com,/,/,,21/11/2016,game.youku.com////
354575614,tudou.com,www.tudou.com,/,/,so.com,21/11/2016,www.tudou.com////
395612419,fun.tv,www.fun.tv,vplay,g-304841.v-842305,fun.tv,21/11/2016,www.fun.tv/vplay/g-304841.v-842305
354575614,pptv.com,live.pptv.com,/,/,yintx.cn,21/11/2016,live.pptv.com////
330120599,youku.com,iku.youku.com,onlineconfig,activity,,21/11/2016,iku.youku.com/onlineconfig/activity
354575614,pptv.com,live.pptv.com,/,/,pptv.com,21/11/2016,live.pptv.com////
330120599,youku.com,iku.youku.com,onlineconfig,app-guide-texts,,21/11/2016,iku.youku.com/onlineconfig/app-guide-texts
127609043,youku.com,www.youku.com,/,/,baidu.com,21/11/2016,www.youku.com////
330120599,youku.com,desktop.youku.com,/,/,,21/11/2016,desktop.youku.com////
127609043,youku.com,www.youku.com,index,y404,youku.com,21/11/2016,www.youku.com/index/y404
330120599,youku.com,pc.youku.com,iku,home,,21/11/2016,pc.youku.com/iku/home
127609043,youku.com,i.youku.com,i/UNDA1OTIyMzA0,videos,youku.com,21/11/2016,i.youku.com/i/UNDA1OTIyMzA0/videos
330120599,youku.com,iku.youku.com,filter,96,,21/11/2016,iku.youku.com/filter/96
127609043,youku.com,i.youku.com,i,UNDA1OTIyMzA0,youku.com,21/11/2016,i.youku.com/i/UNDA1OTIyMzA0
330120599,youku.com,iku.youku.com,onlineconfig,fankui,,21/11/2016,iku.youku.com/onlineconfig/fankui
394682074,pps.tv,mobile.api.pps.tv,/,api.php,,21/11/2016,mobile.api.pps.tv///api.php
330120599,youku.com,iku.youku.com,onlineconfig,channel-pay-texts,,21/11/2016,iku.youku.com/onlineconfig/channel-pay-texts
394682074,mgtv.com,www.mgtv.com,/,/,l9po.com,21/11/2016,www.mgtv.com////
330120599,youku.com,iku.youku.com,onlineconfig,msg,,21/11/2016,iku.youku.com/onlineconfig/msg
394682074,mgtv.com,www.mgtv.com,cartoon,/,,21/11/2016,www.mgtv.com/cartoon//
330120599,youku.com,iku.youku.com,filter,85,,21/11/2016,iku.youku.com/filter/85
394682074,mgtv.com,pc.bz.mgtv.com,odin/c1/channel,list,mgtv.com,21/11/2016,pc.bz.mgtv.com/odin/c1/channel/list
330120599,youku.com,iku.youku.com,onlineconfig,faxian2,,21/11/2016,iku.youku.com/onlineconfig/faxian2
394682074,mgtv.com,www.mgtv.com,show,/,l9po.com,21/11/2016,www.mgtv.com/show//
330120599,youku.com,iku.youku.com,onlineconfig,jftask,,21/11/2016,iku.youku.com/onlineconfig/jftask
394682074,mgtv.com,www.mgtv.com,/,/,,21/11/2016,www.mgtv.com////
330120599,youku.com,iku.youku.com,filter,95,,21/11/2016,iku.youku.com/filter/95
394682074,mgtv.com,rc.mgtv.com,pc,user,mgtv.com,21/11/2016,rc.mgtv.com/pc/user
330120599,youku.com,iku.youku.com,onlineconfig,config1,,21/11/2016,iku.youku.com/onlineconfig/config1
394682074,mgtv.com,list.mgtv.com,6,-------------.html,l9po.com,21/11/2016,list.mgtv.com/6/-------------.html
330120599,youku.com,iku.youku.com,filter,100,,21/11/2016,iku.youku.com/filter/100
394682074,mgtv.com,www.mgtv.com,cartoon,/,l9po.com,21/11/2016,www.mgtv.com/cartoon//
330120599,youku.com,iku.youku.com,filter,97,,21/11/2016,iku.youku.com/filter/97
394682074,iqiyi.com,ip.geo.iqiyi.com,/,cityjson,,21/11/2016,ip.geo.iqiyi.com///cityjson
330120599,youku.com,desktop.youku.com,update,get_network_info.php,,21/11/2016,desktop.youku.com/update/get_network_info.php
394682074,iqiyi.com,www.iqiyi.com,/,v_19rrlmp2w8.html,,21/11/2016,www.iqiyi.com///v_19rrlmp2w8.html
385218511,funshion.com,vs.funshion.com,pvs,cflow,,21/11/2016,vs.funshion.com/pvs/cflow
394682074,iqiyi.com,www.iqiyi.com,/,v_19rrllr7jk.html,,21/11/2016,www.iqiyi.com///v_19rrllr7jk.html
385218511,funshion.com,vs.funshion.com,mvs,deliverEmptyCallback,,21/11/2016,vs.funshion.com/mvs/deliverEmptyCallback
394682074,iqiyi.com,www.iqiyi.com,/,v_19rrm3e6yc.html,,21/11/2016,www.iqiyi.com///v_19rrm3e6yc.html
385218511,funshion.com,vs.funshion.com,mvs,getDeliverUrl,,21/11/2016,vs.funshion.com/mvs/getDeliverUrl
394682074,iqiyi.com,www.iqiyi.com,/,v_19rrmeqqx0.html,,21/11/2016,www.iqiyi.com///v_19rrmeqqx0.html
385218511,funshion.com,vs.funshion.com,vvs/getMediaUrl,v2,,21/11/2016,vs.funshion.com/vvs/getMediaUrl/v2
394682074,iqiyi.com,www.iqiyi.com,/,v_19rrm3eu6g.html,,21/11/2016,www.iqiyi.com///v_19rrm3eu6g.html
385218511,funshion.com,vs.funshion.com,mvs,getMonitorUrls,,21/11/2016,vs.funshion.com/mvs/getMonitorUrls
394682074,iqiyi.com,www.iqiyi.com,/,v_19rrm95ook.html,,21/11/2016,www.iqiyi.com///v_19rrm95ook.html
385218511,funshion.com,fld.funshion.com,interface,airport,,21/11/2016,fld.funshion.com/interface/airport
394682074,iqiyi.com,www.iqiyi.com,/,v_19rrlmp2os.html,,21/11/2016,www.iqiyi.com///v_19rrlmp2os.html
385218511,funshion.com,vs.funshion.com,tvs,getSchedule,,21/11/2016,vs.funshion.com/tvs/getSchedule
394682074,iqiyi.com,uaa.iqiyi.com,/,who,,21/11/2016,uaa.iqiyi.com///who
385218511,funshion.com,vs.funshion.com,mvir,getPolicy,,21/11/2016,vs.funshion.com/mvir/getPolicy
394682074,iqiyi.com,www.iqiyi.com,/,w_19rt269nkd.html,,21/11/2016,www.iqiyi.com///w_19rt269nkd.html
385218511,funshion.com,vs.funshion.com,pvs/getSchedule,v2,,21/11/2016,vs.funshion.com/pvs/getSchedule/v2
394682074,iqiyi.com,vip.iqiyi.com,/,/,qq2.co,21/11/2016,vip.iqiyi.com////
385218511,funshion.com,vs.funshion.com,mvir,getUser,,21/11/2016,vs.funshion.com/mvir/getUser
394682074,iqiyi.com,www.iqiyi.com,/,v_19rrllzzoc.html,,21/11/2016,www.iqiyi.com///v_19rrllzzoc.html
385218511,funshion.com,vs.funshion.com,vvs/getSchedule,v2,,21/11/2016,vs.funshion.com/vvs/getSchedule/v2
394682074,iqiyi.com,www.iqiyi.com,/,v_19rrlm3ex8.html,,21/11/2016,www.iqiyi.com///v_19rrlm3ex8.html
385218511,funshion.com,vs.funshion.com,mvs,getSchedule,,21/11/2016,vs.funshion.com/mvs/getSchedule
394682074,iqiyi.com,www.iqiyi.com,/,v_19rrllzzkg.html,,21/11/2016,www.iqiyi.com///v_19rrllzzkg.html
385218511,funshion.com,vs.funshion.com,mvirbiz,getSchedule,,21/11/2016,vs.funshion.com/mvirbiz/getSchedule
394682074,iqiyi.com,www.iqiyi.com,/,v_19rrllqv0k.html,,21/11/2016,www.iqiyi.com///v_19rrllqv0k.html
